goodreads_id,title,author,my_rating,my_review,genres
17572327,The Princess Bride: S. Morgenstern's Classic Tale of True Love and High Adventure,William Goldman,2,"I've seen the movie, obviously, and it was fun. It's hard to disentangle the nostalgia of the movie from the reading experience. The novel certain has an interesting framing, with the story within a story, and the whole meta conversation. <br/><br/>But unique framings are not enough to get a high rating. Novels should be interesting or compelling or exciting or thoughtful or funny, or anything damn it. And I just don't know that I got much from this. I don't remember laughing at any point. I don't remember thinking deeply. I don't remember being excited or eagerly waiting so see what was next. <br/><br/>On top of this, the book has some real issues. Every female character in the entire novel is somehow utilized for her sex appeal. The starlet at the beginning exists exclusively to be sexy and tempt our main character, and to frame his as a powerful man in film. The lawyer at the ending exists exclusively to be sexy and tempt our main character. Before you protest that she has agency, any real conflict she brings to the story isn't her own, it's at the leisure of another man, Stephen King, to resolve. The countess in the book exists to be alluring and rich and to tempt the FMC's love interest. The FMC herself exists explicitly to be beautiful and sexy and tempt literally everyone. And the continuation in Buttercup's Baby is no improvement -- Indigo's love interest doesn't merely exist to be sexy, she is quite literally the explicit manifestation of his fantasies.<br/><br/>For a book that drones on and on about true love, it sure does manage to marginalize it. There's a fascinating aspect to love -- that we hold it in higher esteem when it is undeserved. <br/><br/>Reading this, I don't see any valuable love. I see cheap and obvious love. I find myself thinking, ""Oh, so you love the literal most beautiful woman on earth? Good for you, who wouldn't?"" ""Oh, so you love the man who beat the best fencer, then the most intelligent criminal, then the strongest giant, who became the rich and famous pirate captain, is a natural leader, owns boat, who braves death to find you, who's actual catchphrase is 'as you wish?'"" Girl, that's not love, that common sense.<br/><br/>It should be noted that our male love intrest is the smartest, strongest, and most capable man on earth, and our female love interest is a little dumb, but by golly she sure is the most physically attractive girl on earth. <br/><br/>I'm sure there is someone out there smiling at my naive inability to recognize satire when it stares me in the face, but I can hardly justify the label when the gross tropes are accompanied by no cutting bite.<br/><br/>I had originally given this 3 stars, but after thinking about it more, I've dropped to 2.<br/><br/><blockquote>I don't mind killing a girl. God does it all the time, and if it doesn't bother him, then why let it bother you.</blockquote>",Fantasy|Classics|Fiction|Romance|Humor|Adventure|Young Adult
1268479,Warbreaker,Brandon Sanderson,4,"Pretty wild to read this after plowing through all of the Stormlight archive. The difference in pace cannot be understated. <br/><br/>I had a few minor problems with it here and there, such as Vasher being overwhelmed a bit too easily in fights every now and then, but overall this is a really solid addition to the cosmere. I think this would be a perfectly good entrypoint to Sanderson's writing, and is of course worth reading before book 2 of the stormlight archive. <br/><br/>Though the first princess definitely took some time to grow on me, I enjoyed both of their stories and thought it had a nice, engaging plot.<br/><br/>Spoilers ahead. I don't totally know how to feel about the two deaths in the book. They both took me by surprise, which is excellent, and I'm tempted to find them very moving, but I can also see that they were somewhat manufactured for maximum emotional impact by the author, as opposed to feeling like a natural part of the plot. <br/><br/>At the end of the day though, this was a fun book with an interesting magic system and premise, and would be an easy recommendation for a quick fantasy read.<br/><br/>Apparently it is hard to get ahold of, but I listened to the Michael Kramer narration, which was excellent.",Fantasy|Fiction|Audiobook|High Fantasy|Epic Fantasy|Adult|Magic
49021976,"Rhythm of War (The Stormlight Archive, #4)",Brandon Sanderson,3,"The fight scenes are still great and the interplay of the characters and their motivations is wonderful, but man this book plodded along. At over 1200 pages, it's the length of some trilogies, and I certainly didn't feel like I got a trilogy's worth of plot in this book. <br/><br/>The whole 'am I a scholar or am I not' plot seemed kinda forced, with the character 'growth' being more told than shown. Dalinar's plot was particularly underwhelming; almost nothing happened, and that which did occured in only a few pages.<br/><br/>I'd definitely say this was the weakest of the main series for me.",Fantasy|Fiction|Audiobook|Epic Fantasy|High Fantasy|Adult|Epic
54511226,"Dawnshard (The Stormlight Archive, #3.5)",Brandon Sanderson,3,"Fun book bringing us some interesting new characters and lore. Nothing really particularly amazing though, and a bit forced at times.",Fantasy|Fiction|Audiobook|Epic Fantasy|High Fantasy|Novella|Adult
53112450,羊と鋼の森 下 [Hitsuji to Hagane no Mori 2],Ai Mizutani,0,,Manga
34002132,"Oathbringer (The Stormlight Archive, #3)",Brandon Sanderson,4,"Another great installment in the series, with some epic moments and awesome battles. I really like the structure and pacing of the book. It's broken into 4 parts that focus on a handful of main characters. However at the interludes, he'll give quick glimpses into minor characters that provide context to the overall narrative. The pacing is also really interesting. It will often be a normal sort of chapter per character, but when the action gets intense he will often jump almost frantically between viewpoints, in a way that really contributes to the storytelling. <br/><br/>The final battle was really well-done and exciting, and overall there were some really great scenes. Definitely looking forward to the next couple books.",Fantasy|Fiction|Audiobook|Epic Fantasy|High Fantasy|Adult|Magic
34703445,"Edgedancer (The Stormlight Archive, #2.5)",Brandon Sanderson,4,"Quick and fun interlude, and a chance to learn about some interesting side characters.",Fantasy|Fiction|Audiobook|Epic Fantasy|High Fantasy|Novella|Adult
17332218,"Words of Radiance (The Stormlight Archive, #2)",Brandon Sanderson,5,"This is everything that epic fantasy should be. Now that the characters and their powers and personalities are maturing, there are some really epic scenes. I was shouting with excitement during some of the better scenes. The politics are fun, the action is great, the budding romance is tantalizing, the writing style is fluid, and the multi-pov/flashback structure is engaging.<br/><br/>I will absolutely be reading the rest of the series, and regretting that the fifth book has not yet been released.",Fantasy|Fiction|Epic Fantasy|Audiobook|High Fantasy|Adult|Magic
7235533,"The Way of Kings (The Stormlight Archive, #1)",Brandon Sanderson,4,"Excellent. This is entertaining epic fantasy with action, intrigue, and captivating stories.  <br/><br/>It's narrated by Michael Kramer and Kate Reading. Kramer is ok, but not great: his inadequacies really show during action scenes. Kate Reading is horrible. I almost DNF'd when I realized she would be reading significant parts of this 45 hour book. Her normal speech pattern has this unnatural rise in tone at the end of every couple words, and it grates painfully on the ears, making it hard to focus on the story. Meanwhile, her accents for fictional foreign characters are the worst I have ever heard, out of approximately 200 audiobooks.<br/><br/>Narration aside, this is a very enjoyable book with interesting and novel fantasy concepts that satisfies in its own right and promises an epic story to come.",Fantasy|Fiction|Epic Fantasy|High Fantasy|Audiobook|Adult|Science Fiction Fantasy
36896898,Spinning Silver,Naomi Novik,4,"Surprisingly good, this is a fun and easy fairytale read. There are two narrators, and I much preferred Lisa Flanagan.",Fantasy|Fiction|Retellings|Young Adult|Audiobook|Fairy Tales|Romance
49372460,Tokyo at Night - The Artworks of Mateusz Urbanowicz II,Mateusz Urbanowicz,2,"Massive disappointment, this book in no way lives up to its predecessor, Tokyo Storefronts. Where that book was full of delightful art, interesting commentary, and careful details, this book is has only mediocre paintings, masturbatory art commentary, and no fun details to speak of. <br/><br/>I liked basically every page of Tokyo Storefronts, but I struggled to find even 2 paintings that I liked in Tokyo at Night, both from the section on rain. Everything about this book is worse, all the way down to the mediocre dust jacket and soulless cover. This is the kind of book I would return if I had bought it on Amazon.",Art|Japan|Nonfiction|Asia|Japanese Literature|Graphic Novels
40025407,Tokyo Storefronts - The Artworks of Mateusz Urbanowicz,Mateusz Urbanowicz,5,"Positively lovely. This is an easy 5 star coffee table book. The attention to detail is extreme and the art is delightful.<br/><br/>It contains 50 or so paintings of Tokyo store fronts, typically in a two page spread. One page gets the full storefront painting and the opposite page gets 4 detail insets with fun facts, descriptions, and artist commentary, written in both Japanese and English. Every 10 stores, there is a dedicated 2 page spread that summarizes the last 10 stores and gives some more facts, dates, and addresses. Starting the next section you get an artistic map of where the next stores will be. And at the end of the book there is an illustrated section with the artistic tools and supplies the author uses.<br/><br/>The book itself is great. It's a soft cover with a book jacket, and the publisher added some fun details. The book jacket shows a completed painting of a storefront, but if you take it off, the physical cover shows the same storefront in the original pencil sketch with perspective markings. The inside of the cover has a map of tokyo with all the stores drawn on their location as cute tiny versions of themselves. <br/><br/>It's a great book to flip through, and a great book to sit down and read. Each of the storefronts is interesting and unique, and this is one of my nicer coffee table books.",Art|Japan|Nonfiction|Graphic Novels|Japanese Literature|Asia|Travel
